user_id,ll_pooled,ll_pers,test_purchases,delta_ll
7923,-11.842576475925569,-11.57525852492742,3.0,-0.26731795099814804
7949,-6.433623875453726,-5.947624432298755,1.0,-0.485999443154971
8108,-19.241589044249565,-18.202881711478245,5.0,-1.0387073327713203
8203,-13.119689744290751,-12.661871482582093,3.0,-0.4578182617086579
8344,-41.90719018575243,-36.66600597428199,14.0,-5.24118421147044
8403,-9.470023853774334,-8.723145044920681,2.0,-0.7468788088536531
8585,-11.792699335328265,-14.097597008632615,3.0,2.3048976733043496
8616,-13.666962621844009,-14.871986423197344,4.0,1.2050238013533345
8766,-8.472921168850434,-9.096472978926677,2.0,0.6235518100762434
8863,-5.766597088513233,-4.9791700905721905,1.0,-0.7874269979410427
8866,-5.8531511208123215,-5.256974699460587,1.0,-0.5961764213517347
8876,-5.662160984435036,-6.192345448046255,1.0,0.530184463611219
8902,-39.71082916944906,-33.63076716519201,12.0,-6.0800620042570515
9099,-6.905736837389144,-5.483108766235657,1.0,-1.422628071153487
9163,-6.266452805120889,-5.950232496411106,1.0,-0.31622030870978346
9230,-17.46083433877032,-21.913795826609917,5.0,4.452961487839598
9264,-19.015380841258956,-19.347896993863802,4.0,0.3325161526048461
9279,-13.90274308328385,-18.345747078630573,3.0,4.443003995346723
9431,-259.86992902321225,-211.41246637091453,115.0,-48.45746265229772
9434,-13.726435144637078,-14.375018151817365,4.0,0.6485830071802869
9567,-2.0762958215674905,-2.5456903814941145,0.0,0.46939455992662404
9591,-39.37557088795896,-33.832657618951714,9.0,-5.542913269007244
9772,-6.456584845871441,-6.767960914120288,1.0,0.31137606824884756
10022,-79.52162795315486,-78.14242717891167,32.0,-1.3792007742431878
10139,-9.52895097386172,-8.453172919754861,2.0,-1.0757780541068591
10299,-90.6258314262852,-74.20434210149013,29.0,-16.421489324795076
10407,-37.76771435242942,-34.02254617461376,12.0,-3.745168177815664
10415,-6.330393638406295,-5.195797624980317,1.0,-1.1345960134259778
10436,-2.7019676721842623,-2.6962044038150594,0.0,-0.005763268369202823
10446,-24.14641375315866,-23.357419165582375,6.0,-0.7889945875762869
10503,-7.921546830861979,-15.324127925205717,1.0,7.402581094343738
10542,-2.3543861442628016,-0.5701933964141045,0.0,-1.7841927478486972
10667,-37.92495858574374,-35.821286593075776,15.0,-2.1036719926679623
10714,-5.688658891641699,-5.000463482489423,1.0,-0.688195409152276
10761,-2.6049865215806056,-3.303636120215332,0.0,0.6986495986347263
10954,-5.517361455282449,-5.191352690689291,1.0,-0.3260087645931584
11028,-5.514777973422823,-5.0067669990285335,1.0,-0.5080109743942893
11085,-32.681011959534814,-29.688508499733953,9.0,-2.9925034598008615
11355,-34.613048278066834,-69.44917249722343,12.0,34.836124219156595
11500,-54.363438080869884,-52.838533672218674,20.0,-1.52490440865121
11667,-17.376057667132336,-18.765131416278884,5.0,1.3890737491465472
11865,-16.0780959820467,-14.931134795487521,4.0,-1.1469611865591798
11961,-11.25698219068185,-10.203433315416511,2.0,-1.0535488752653386
12020,-6.529482315194197,-5.182648566213634,1.0,-1.346833748980563
12048,-32.13892354433699,-36.11499262130376,11.0,3.9760690769667733
12174,-47.785138720536004,-47.207376428659316,16.0,-0.577762291876688
12187,-9.816963737811543,-9.541341617596581,2.0,-0.2756221202149618
12192,-4.374428915813931,-1.4813409710145136,0.0,-2.8930879447994178
12396,-42.60394001294861,-36.76212388949158,14.0,-5.841816123457029
12435,-21.822384614873194,-23.29852164823383,6.0,1.4761370333606365
12467,-21.433969317006724,-27.78166364900443,6.0,6.347694331997705
12492,-62.120752738825814,-61.926569415446814,18.0,-0.19418332337900068
12505,-2.25165453737123,-0.8328237676963033,0.0,-1.4188307696749267
12519,-64.31078409444044,-60.73480453336989,23.0,-3.5759795610705467
12547,-20.360276503513433,-18.904618117636648,6.0,-1.4556583858767844
12905,-8.809253484858587,-10.707244630562826,2.0,1.897991145704239
13012,-23.076241862672592,-25.786507619656486,7.0,2.710265756983894
13187,-74.39420000312296,-66.18340134135717,29.0,-8.210798661765793
13403,-57.74806069291453,-53.031037777193845,22.0,-4.717022915720683
13435,-15.792784012393197,-14.97354729927397,4.0,-0.819236713119226
13442,-6.0840688633690805,-5.186417438041745,1.0,-0.8976514253273358
13495,-9.262323315751805,-8.477461826801866,2.0,-0.7848614889499395
13629,-40.73792183737484,-37.37331804402129,14.0,-3.3646037933535524
13731,-17.01664255788365,-16.449016013350224,4.0,-0.5676265445334252
13742,-2.163452160452726,-3.911067836615605,0.0,1.7476156761628787
13915,-12.67933606077256,-13.90156607132117,3.0,1.2222300105486106
