user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
22033,-11.999496395052873,-11.790816187368348,3.0,-0.2086802076845249
22044,-1.175344806679551,-1.1030759283323417,0.0,-0.07226887834720941
22072,-27.860919508458966,-28.033561894186327,9.0,0.1726423857273609
22188,-63.203003722675355,-65.13824024503468,27.0,1.9352365223593253
22226,-60.46668333019569,-64.37022580845054,23.0,3.903542478254849
22235,-14.470177994384667,-14.29126170915444,3.0,-0.17891628523022618
22348,-0.8816165002601954,-0.9365976113462426,0.0,0.054981111086047196
22349,-9.759575206915965,-9.543958885020228,2.0,-0.21561632189573743
22385,-12.941365687827927,-13.235443317019874,3.0,0.29407762919194624
22399,-14.195254004276762,-13.590714467845745,3.0,-0.6045395364310178
22697,-10.256586741039772,-9.940892610299995,2.0,-0.3156941307397769
23053,-6.158458458144534,-3.5044374287900775,0.0,-2.654021029354457
23067,-5.717490839384512,-5.642332116942202,1.0,-0.07515872244230959
23134,-5.015883210651678,-4.470985914227096,0.0,-0.5448972964245824
23250,-8.113328994270002,-7.901707804567573,1.0,-0.21162118970242982
23558,-22.50159245179141,-22.34079707790547,7.0,-0.16079537388593934
23666,-5.072230552294518,-4.989158309813753,1.0,-0.08307224248076484
23704,-30.090181639323696,-29.944949601290254,10.0,-0.1452320380334413
23867,-39.92668929794369,-40.1669037244784,17.0,0.24021442653471325
23932,-8.579525898698865,-8.539896176936947,2.0,-0.03962972176191748
24045,-10.486241581517392,-9.505335670752508,2.0,-0.9809059107648839
24092,-37.6067478559521,-32.417492190533174,11.0,-5.189255665418926
24289,-1.0529465941043596,-1.7158719576885229,0.0,0.6629253635841632
24426,-0.5873366407456396,-1.072194532793214,0.0,0.48485789204757446
24606,-70.56634493073965,-77.7951928842997,21.0,7.228847953560049
24644,-27.29448616855391,-27.05059240687109,9.0,-0.24389376168281984
24828,-7.002697788125498,-7.359948957427821,0.0,0.35725116930232304
24912,-17.648686814021364,-17.47733170659227,4.0,-0.17135510742909332
25090,-15.778648092940719,-15.433763462463473,4.0,-0.34488463047724593
25122,-39.546209145754325,-39.736361079317405,17.0,0.19015193356307947
25194,-18.41012103531844,-17.829288409601197,4.0,-0.5808326257172425
25332,-23.238894719776496,-23.22783664939021,8.0,-0.011058070386287255
25346,-4.240826499733609,-4.6813737807594125,1.0,0.4405472810258031
25404,-5.9689907468346535,-5.731064386253878,1.0,-0.23792636058077576
25562,-10.065631267120093,-9.808404117167614,2.0,-0.2572271499524792
25637,-50.17071378274081,-49.16131511657814,22.0,-1.0093986661626744
25672,-26.978854877710326,-27.051203805912923,8.0,0.0723489282025973
25724,-13.035718766235105,-14.811742618105642,3.0,1.7760238518705371
25772,-39.764383625113844,-40.75397428438429,18.0,0.9895906592704478
25964,-37.6187368109904,-38.16114638007879,15.0,0.5424095690883917
26063,-18.63695111512694,-18.841843410947913,4.0,0.20489229582097224
26084,-7.63185225280199,-8.020915911703401,1.0,0.3890636589014109
26101,-15.68966828299367,-15.58439811395825,4.0,-0.10527016903542119
